origin_country,origin_iata,dest_country,dest_iata,departure,arrival,duration_minutes,stop_count,carriers,price_eur_won,price_eur,segment_count,itinerary_id,,,,
FR,CDG,IT,FCO,2026-06-01T12:15:00,2026-06-02T13:30:00,1515,1,Air Algerie,571402.4,325.4,10413-2606011215--32717-1-11493-2606021330,,,,,
FR,CDG,IT,FCO,2026-06-01T10:45:00,2026-06-02T12:00:00,1515,2,LOT,583624.16,332.36,10413-2606011045--32093-2-11493-2606021200,,,,,
FR,CDG,IT,FCO,2026-06-01T08:25:00,2026-06-01T14:05:00,340,1,"Condor, Lufthansa",2635685.76,1500.96,"-32090-1-11493-2606011405""",,,,,
FR,CDG,IT,FCO,2026-06-01T07:10:00,2026-06-01T12:20:00,310,1,Air France,2902439.72,1652.87," Condor""",1506.14,"1,507 ??,2,10413-2606010950--32090","-32415-1-11493-2606011550""",,
FR,CDG,IT,FCO,2026-06-01T07:45:00,2026-06-01T13:40:00,355,1,"Lufthansa, ITA Airways",2682676.32,1527.72,"-30727-1-11493-2606011340""",,,,,
FR,CDG,IT,FCO,2026-06-01T07:05:00,2026-06-02T12:00:00,1735,2,LOT,550260.16,313.36,10413-2606010705--32093-2-11493-2606021200,,,,,
FR,CDG,IT,FCO,2026-06-01T14:25:00,2026-06-02T09:20:00,1135,1,Turkish Airlines,876033.28,498.88,10413-2606011425--31734-1-11493-2606020920,,,,,
FR,CDG,IT,FCO,2026-06-01T11:10:00,2026-06-01T17:50:00,400,1,"Condor, Lufthansa",2635685.76,1500.96,"-32090-1-11493-2606011750""",,,,,
FR,CDG,IT,FCO,2026-06-01T10:20:00,2026-06-01T16:25:00,365,1,Air France,2902439.72,1652.87,656 ??,2,10413-2606011005--32677-1-11493-2606011625,,,
FR,CDG,IT,FCO,2026-06-01T11:35:00,2026-06-02T09:20:00,1305,1,Turkish Airlines,1010929.2,575.7,10413-2606011135--31734-1-11493-2606020920,,,,,
FR,CDG,IT,FCO,2026-06-01T17:00:00,2026-06-02T09:30:00,990,1,Air Europa,1432088.24,815.54,10413-2606011700--32680-1-11493-2606020930,,,,,
FR,CDG,IT,FCO,2026-06-01T22:40:00,2026-06-03T07:55:00,1995,1,Qatar Airways,2309614.12,1315.27," KLM""",203.41,204 ??2,"10413-2606010710--32677,-32132-1-18563-2606011105",,
FR,CDG,CH,ZRH,2026-06-01T16:15:00,2026-06-01T19:40:00,205,1,SWISS,424038.88,241.48,10413-2606011615--31799-1-18563-2606011940,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:30:00,2026-06-01T16:15:00,465,1,Brussels Airlines,332832.24,189.54,10413-2606010830--32478-1-18563-2606011615,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:30:00,2026-06-01T19:20:00,650,1,Brussels Airlines,285736.32,162.72,10413-2606010830--32478-1-18563-2606011920,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T14:10:00,260,1,Scandinavian Airlines,449044.32,255.72,10413-2606010950--31901-1-18563-2606011410,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:30:00,2026-06-01T18:40:00,250,1,"Air France, KLM",358715.68,204.28,"10413-2606011430--32677,-32132-1-18563-2606011840",,,,,
FR,CDG,CH,ZRH,2026-06-01T07:50:00,2026-06-01T12:10:00,260,1,British Airways,477140.32,271.72,10413-2606010750--32480-1-18563-2606011210,,,,,
FR,CDG,CH,ZRH,2026-06-01T12:15:00,2026-06-01T16:45:00,270,1,"Air France, KLM",393519.6,224.1,"10413-2606011215--32677,-32132-1-18563-2606011645",,,,,
FR,CDG,CH,ZRH,2026-06-01T17:50:00,2026-06-02T08:35:00,885,1,KLM,245190.28,139.63,10413-2606011750--32132-1-18563-2606020835,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:25:00,2026-06-01T20:05:00,340,1,Lufthansa,376258.12,214.27,10413-2606011425--32090-1-18563-2606012005,,,,,
FR,CDG,CH,ZRH,2026-06-01T18:40:00,2026-06-01T22:25:00,225,1,"Air France, KLM",320873.88,182.73,"10413-2606011840--32677,-32132-1-18563-2606012225",,,,,
FR,CDG,CH,ZRH,2026-06-01T16:20:00,2026-06-01T22:25:00,365,1,KLM,321927.48,183.33,10413-2606011620--32132-1-18563-2606012225,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:45:00,2026-06-01T16:45:00,300,1,"Air France, KLM",393519.6,224.1,"10413-2606011145--32677,-32132-1-18563-2606011645",,,,,
FR,CDG,CH,ZRH,2026-06-01T20:15:00,2026-06-02T09:40:00,805,1,Scandinavian Airlines,262802.96,149.66,10413-2606012015--31901-1-18563-2606020940,,,,,
FR,CDG,CH,ZRH,2026-06-01T17:50:00,2026-06-01T22:25:00,275,1,"Air France, KLM",317836,181,"10413-2606011750--32677,-32132-1-18563-2606012225",,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T17:25:00,455,1,KM Malta Airlines,374519.68,213.28,10413-2606010950--30510-1-18563-2606011725,,,,,
FR,CDG,CH,ZRH,2026-06-01T10:15:00,2026-06-01T13:40:00,205,1,KLM,635355.92,361.82,10413-2606011015--32132-1-18563-2606011340,,,,,
FR,CDG,CH,ZRH,2026-06-01T12:45:00,2026-06-01T19:00:00,375,1,Iberia,428938.12,244.27,10413-2606011245--32222-1-18563-2606011900,,,,,
FR,CDG,CH,ZRH,2026-06-01T16:00:00,2026-06-01T22:25:00,385,1,British Airways,387584.32,220.72,10413-2606011600--32480-1-18563-2606012225,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:30:00,2026-06-01T12:00:00,210,1,SWISS,690950.88,393.48,10413-2606010830--31799-1-18563-2606011200,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T18:15:00,505,2,ITA Airways,357187.96,203.41,10413-2606010950--30727-2-18563-2606011815,,,,,
FR,CDG,CH,ZRH,2026-06-01T06:00:00,2026-06-01T14:00:00,480,1,Iberia,377469.76,214.96,10413-2606010600--32222-1-18563-2606011400,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:55:00,2026-06-01T13:40:00,285,1,"Air France, KLM",455576.64,259.44,"10413-2606010855--32677,-32132-1-18563-2606011340",,,,,
FR,CDG,CH,ZRH,2026-06-01T09:00:00,2026-06-01T12:15:00,195,1,Lufthansa,724069.04,412.34,10413-2606010900--32090-1-18563-2606011215,,,,,
FR,CDG,CH,ZRH,2026-06-01T16:00:00,2026-06-01T20:50:00,290,1,British Airways,477140.32,271.72,10413-2606011600--32480-1-18563-2606012050,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:55:00,2026-06-01T20:50:00,355,1,British Airways,477140.32,271.72,10413-2606011455--32480-1-18563-2606012050,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:00:00,2026-06-01T19:40:00,340,1,Scandinavian Airlines,449518.44,255.99,10413-2606011400--31901-1-18563-2606011940,,,,,
FR,CDG,CH,ZRH,2026-06-01T18:20:00,2026-06-01T22:25:00,245,1,British Airways,477140.32,271.72,10413-2606011820--32480-1-18563-2606012225,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:55:00,2026-06-01T16:45:00,470,1,"Air France, KLM",369444.84,210.39,"10413-2606010855--32677,-32132-1-18563-2606011645",,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T16:45:00,415,2,ITA Airways,439000,250,10413-2606010950--30727-2-18563-2606011645,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:40:00,2026-06-01T16:45:00,305,1,ITA Airways,560164,319,10413-2606011140--30727-1-18563-2606011645,,,,,
FR,CDG,CH,ZRH,2026-06-01T13:35:00,2026-06-01T20:25:00,410,1,Vueling Airlines,389638.84,221.89,10413-2606011335--31685-1-18563-2606012025,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:40:00,2026-06-01T18:15:00,395,1,ITA Airways,491680,280,10413-2606011140--30727-1-18563-2606011815,,,,,
FR,CDG,CH,ZRH,2026-06-01T07:20:00,2026-06-01T14:10:00,410,1,Scandinavian Airlines,481670.8,274.3,10413-2606010720--31901-1-18563-2606011410,,,,,
FR,CDG,CH,ZRH,2026-06-01T12:00:00,2026-06-01T16:10:00,250,1,Lufthansa,724069.04,412.34,10413-2606011200--32090-1-18563-2606011610,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:15:00,2026-06-01T16:45:00,510,1,"Air France, KLM",404424.36,230.31,"10413-2606010815--32677,-32132-1-18563-2606011645",,,,,
FR,CDG,CH,ZRH,2026-06-01T09:55:00,2026-06-01T14:20:00,265,1,Austrian Airlines,729969.2,415.7,10413-2606010955--32544-1-18563-2606011420,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:20:00,2026-06-01T15:15:00,415,1,Eurowings,535562.44,304.99,10413-2606010820--32332-1-18563-2606011515,,,,,
FR,CDG,CH,ZRH,2026-06-01T15:55:00,2026-06-01T20:00:00,245,1,Austrian Airlines,711004.4,404.9,10413-2606011555--32544-1-18563-2606012000,,,,,
FR,CDG,CH,ZRH,2026-06-01T15:10:00,2026-06-01T19:40:00,270,1,Scandinavian Airlines,688211.52,391.92,10413-2606011510--31901-1-18563-2606011940,,,,,
FR,CDG,CH,ZRH,2026-06-01T06:10:00,2026-06-01T11:15:00,305,1,"ITA Airways, SWISS",548820.24,312.54,"10413-2606010610--30727,-31799-1-18563-2606011115",,,,,
FR,CDG,CH,ZRH,2026-06-01T09:55:00,2026-06-01T16:15:00,380,1,Brussels Airlines,598304.32,340.72,10413-2606010955--32478-1-18563-2606011615,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T15:50:00,360,1,"ITA Airways, SWISS",653688.56,372.26,"10413-2606010950--30727,-31799-1-18563-2606011550",,,,,
FR,CDG,CH,ZRH,2026-06-01T10:00:00,2026-06-01T19:50:00,590,1,Air Serbia,410166.48,233.58,10413-2606011000--32181-1-18563-2606011950,,,,,
FR,CDG,CH,ZRH,2026-06-01T13:35:00,2026-06-01T20:25:00,410,1,Iberia,594669.4,338.65,10413-2606011335--32222-1-18563-2606012025,,,,,
FR,CDG,CH,ZRH,2026-06-01T10:10:00,2026-06-01T20:25:00,615,1,Vueling Airlines,398418.84,226.89,10413-2606011010--31685-1-18563-2606012025,,,,,
FR,CDG,CH,ZRH,2026-06-01T07:10:00,2026-06-01T11:00:00,230,1,SWISS,1072002.88,610.48,10413-2606010710--31799-1-18563-2606011100,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T19:40:00,590,1,Scandinavian Airlines,445216.24,253.54,10413-2606010950--31901-1-18563-2606011940,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T19:05:00,555,1,airBaltic,486412,277,10413-2606010950--32610-1-18563-2606011905,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:05:00,2026-06-01T21:50:00,465,1,ITA Airways,590191.6,336.1,10413-2606011405--30727-1-18563-2606012150,,,,,
FR,CDG,CH,ZRH,2026-06-01T06:00:00,2026-06-01T19:00:00,780,1,Iberia,354764.68,202.03,10413-2606010600--32222-1-18563-2606011900,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:55:00,2026-06-01T19:20:00,565,1,Brussels Airlines,496456.32,282.72,10413-2606010955--32478-1-18563-2606011920,,,,,
FR,CDG,CH,ZRH,2026-06-01T19:55:00,2026-06-02T07:30:00,695,1,Lufthansa,406180.36,231.31,10413-2606011955--32090-1-18563-2606020730,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:15:00,2026-06-01T18:40:00,625,1,KLM,457086.8,260.3,10413-2606010815--32132-1-18563-2606011840,,,,,
FR,CDG,CH,ZRH,2026-06-01T12:00:00,2026-06-01T20:05:00,485,1,Lufthansa,592702.68,337.53,10413-2606011200--32090-1-18563-2606012005,,,,,
FR,CDG,CH,ZRH,2026-06-01T21:00:00,2026-06-02T08:40:00,700,1,Lufthansa,419525.96,238.91,10413-2606012100--32090-1-18563-2606020840,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:45:00,2026-06-01T19:20:00,575,1,Croatia Airlines,515473.8,293.55,10413-2606010945--32401-1-18563-2606011920,,,,,
FR,CDG,CH,ZRH,2026-06-01T20:35:00,2026-06-02T08:40:00,725,1,Air Serbia,410166.48,233.58,10413-2606012035--32181-1-18563-2606020840,,,,,
FR,CDG,CH,ZRH,2026-06-01T19:55:00,2026-06-02T08:45:00,770,1,Lufthansa,396522.36,225.81,10413-2606011955--32090-1-18563-2606020845,,,,,
FR,CDG,CH,ZRH,2026-06-01T12:40:00,2026-06-01T15:55:00,195,1,SWISS,1568950.88,893.48,10413-2606011240--31799-1-18563-2606011555,,,,,
FR,CDG,CH,ZRH,2026-06-01T07:10:00,2026-06-01T15:55:00,525,1,SWISS,600042.76,341.71,10413-2606010710--31799-1-18563-2606011555,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:55:00,2026-06-01T20:40:00,645,1,Brussels Airlines,494700.32,281.72,10413-2606010955--32478-1-18563-2606012040,,,,,
FR,CDG,CH,ZRH,2026-06-01T08:30:00,2026-06-01T20:55:00,745,1,SWISS,434996.32,247.72,10413-2606010830--31799-1-18563-2606012055,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:00:00,2026-06-01T20:05:00,665,1,Lufthansa,488607,278.25,10413-2606010900--32090-1-18563-2606012005,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:55:00,2026-06-01T20:50:00,535,1,British Airways,615811.64,350.69,10413-2606011155--32480-1-18563-2606012050,,,,,
FR,CDG,CH,ZRH,2026-06-01T10:35:00,2026-06-01T20:50:00,615,1,British Airways,537142.84,305.89,10413-2606011035--32480-1-18563-2606012050,,,,,
FR,CDG,CH,ZRH,2026-06-01T10:45:00,2026-06-01T19:05:00,500,1,LOT,667648.76,380.21,10413-2606011045--32093-1-18563-2606011905,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:15:00,2026-06-01T20:45:00,390,1,Scandinavian Airlines,857876.24,488.54,10413-2606011415--31901-1-18563-2606012045,,,,,
FR,CDG,CH,ZRH,2026-06-01T06:10:00,2026-06-01T18:15:00,725,1,ITA Airways,467728.16,266.36,10413-2606010610--30727-1-18563-2606011815,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:25:00,2026-06-01T22:20:00,475,1,Turkish Airlines,719854.64,409.94,10413-2606011425--31734-1-18563-2606012220,,,,,
FR,CDG,CH,ZRH,2026-06-01T07:50:00,2026-06-01T20:50:00,780,1,British Airways,440896.48,251.08,10413-2606010750--32480-1-18563-2606012050,,,,,
FR,CDG,CH,ZRH,2026-06-01T06:10:00,2026-06-01T16:45:00,635,1,ITA Airways,546238.92,311.07,10413-2606010610--30727-1-18563-2606011645,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:55:00,2026-06-01T18:40:00,405,1,British Airways,886112.72,504.62,10413-2606011155--32480-1-18563-2606011840,,,,,
FR,CDG,CH,ZRH,2026-06-01T20:45:00,2026-06-02T06:45:00,600,1,SWISS,612159.16,348.61,10413-2606012045--31799-1-18563-2606020645,,,,,
FR,CDG,CH,ZRH,2026-06-01T15:00:00,2026-06-01T19:40:00,280,1,SWISS,1377546.88,784.48,10413-2606011500--31799-1-18563-2606011940,,,,,
FR,CDG,CH,ZRH,2026-06-01T21:20:00,2026-06-02T10:20:00,780,1,Aegean Airlines,498879.6,284.1,10413-2606012120--32756-1-18563-2606021020,,,,,
FR,CDG,CH,ZRH,2026-06-01T10:35:00,2026-06-01T18:40:00,485,1,British Airways,802983.68,457.28,10413-2606011035--32480-1-18563-2606011840,,,,,
FR,CDG,CH,ZRH,2026-06-01T10:45:00,2026-06-01T18:15:00,450,1,Finnair,867657.16,494.11,10413-2606011045--32317-1-18563-2606011815,,,,,
FR,CDG,CH,ZRH,2026-06-01T10:10:00,2026-06-01T20:25:00,615,1,Iberia,642485.28,365.88,10413-2606011010--32222-1-18563-2606012025,,,,,
FR,CDG,CH,ZRH,2026-06-01T17:45:00,2026-06-02T08:50:00,905,1,SunExpress,451028.6,256.85,10413-2606011745--31808-1-18563-2606020850,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:05:00,2026-06-01T18:05:00,420,1,Aegean Airlines,974193.68,554.78,10413-2606011105--32756-1-18563-2606011805,,,,,
FR,CDG,CH,ZRH,2026-06-01T21:00:00,2026-06-02T09:40:00,760,1,Scandinavian Airlines,563359.92,320.82,10413-2606012100--31901-1-18563-2606020940,,,,,
FR,CDG,CH,ZRH,2026-06-01T18:45:00,2026-06-02T08:45:00,840,1,Lufthansa,533964.48,304.08,10413-2606011845--32090-1-18563-2606020845,,,,,
FR,CDG,CH,ZRH,2026-06-01T07:20:00,2026-06-01T17:50:00,630,1,Turkish Airlines,719854.64,409.94,10413-2606010720--31734-1-18563-2606011750,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:00:00,2026-06-02T09:40:00,1180,1,Scandinavian Airlines,385266.4,219.4,10413-2606011400--31901-1-18563-2606020940,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:35:00,2026-06-01T22:20:00,645,1,Turkish Airlines,719854.64,409.94,10413-2606011135--31734-1-18563-2606012220,,,,,
FR,CDG,CH,ZRH,2026-06-01T18:15:00,2026-06-02T10:05:00,950,1,ITA Airways,496052.44,282.49,10413-2606011815--30727-1-18563-2606021005,,,,,
FR,CDG,CH,ZRH,2026-06-01T18:30:00,2026-06-02T10:45:00,975,1,Croatia Airlines,493418.44,280.99,10413-2606011830--32401-1-18563-2606021045,,,,,
FR,CDG,CH,ZRH,2026-06-01T07:05:00,2026-06-01T19:05:00,720,1,LOT,675901.96,384.91,10413-2606010705--32093-1-18563-2606011905,,,,,
FR,CDG,CH,ZRH,2026-06-01T07:15:00,2026-06-01T18:15:00,660,1,Finnair,787864.52,448.67,10413-2606010715--32317-1-18563-2606011815,,,,,
FR,CDG,CH,ZRH,2026-06-01T19:45:00,2026-06-02T09:50:00,845,1,Turkish Airlines,677412.12,385.77,10413-2606011945--31734-1-18563-2606020950,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:15:00,2026-06-01T17:10:00,475,1,Air Europa,1269956.76,723.21,10413-2606010915--32680-1-18563-2606011710,,,,,
FR,CDG,CH,ZRH,2026-06-01T19:45:00,2026-06-02T09:40:00,835,1,LOT,731971.04,416.84,10413-2606011945--32093-1-18563-2606020940,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:05:00,2026-06-02T10:05:00,1200,1,ITA Airways,512892.48,292.08,10413-2606011405--30727-1-18563-2606021005,,,,,
FR,CDG,CH,ZRH,2026-06-01T20:15:00,2026-06-02T11:00:00,885,1,Austrian Airlines,718028.4,408.9,10413-2606012015--32544-1-18563-2606021100,,,,,
FR,CDG,CH,ZRH,2026-06-01T09:50:00,2026-06-01T14:10:00,260,1,"Air France, Scandinavian Airlines",2661165.32,1515.47,"-31901-1-18563-2606011410""",,,,,
FR,CDG,CH,ZRH,2026-06-01T19:10:00,2026-06-02T19:05:00,1435,1,airBaltic,484638.44,275.99,10413-2606011910--32610-1-18563-2606021905,,,,,
FR,CDG,CH,ZRH,2026-06-01T16:50:00,2026-06-02T09:40:00,1010,1,Scandinavian Airlines,717800.12,408.77,10413-2606011650--31901-1-18563-2606020940,,,,,
FR,CDG,CH,ZRH,2026-06-01T17:55:00,2026-06-02T14:20:00,1225,1,Austrian Airlines,598602.84,340.89,10413-2606011755--32544-1-18563-2606021420,,,,,
FR,CDG,CH,ZRH,2026-06-01T11:15:00,2026-06-01T19:40:00,505,1,"Singapore Airlines, Scandinavian Airlines",1504312.52,856.67,"10413-2606011115--31876,-31901-1-18563-2606011940",,,,,
FR,CDG,CH,ZRH,2026-06-01T11:15:00,2026-06-01T19:40:00,505,1,"Air France, Scandinavian Airlines",1504312.52,856.67,"10413-2606011115--32677,-31901-1-18563-2606011940",,,,,
FR,CDG,CH,ZRH,2026-06-01T11:15:00,2026-06-01T19:40:00,505,1,"EL AL Israel Airlines, Scandinavian Airlines",1504312.52,856.67,"10413-2606011115--32352,-31901-1-18563-2606011940",,,,,
FR,CDG,CH,ZRH,2026-06-01T07:00:00,2026-06-01T17:10:00,610,1,Air Europa,1269956.76,723.21,10413-2606010700--32680-1-18563-2606011710,,,,,
FR,CDG,CH,ZRH,2026-06-01T14:00:00,2026-06-01T19:40:00,340,1,"Air France, Scandinavian Airlines",2661165.32,1515.47,"-31901-1-18563-2606011940""",,,,,
FR,CDG,CH,ZRH,2026-06-01T14:00:00,2026-06-01T19:40:00,340,1,"EL AL Israel Airlines, Scandinavian Airlines",2661165.32,1515.47,"-31901-1-18563-2606011940""",,,,,
FR,CDG,CH,ZRH,2026-06-01T14:00:00,2026-06-01T19:40:00,340,1,"WestJet, Scandinavian Airlines",2661165.32,1515.47,"-31901-1-18563-2606011940""",,,,,
FR,CDG,CH,ZRH,2026-06-01T14:00:00,2026-06-01T19:40:00,340,1,"Aegean Airlines, Scandinavian Airlines",2661165.32,1515.47,"-31901-1-18563-2606011940""",,,,,
FR,CDG,CH,ZRH,2026-06-01T14:00:00,2026-06-01T19:40:00,340,1,"Aeromexico, Scandinavian Airlines",2661165.32,1515.47,"-31901-1-18563-2606011940""",,,,,
FR,CDG,CH,ZRH,2026-06-01T10:20:00,2026-06-02T10:35:00,1455,1,Aer Lingus,660501.84,376.14,10413-2606011020--32753-1-18563-2606021035,,,,,
FR,CDG,CH,ZRH,2026-06-01T22:30:00,2026-06-02T11:20:00,770,1,EL AL Israel Airlines,1340986.96,763.66,10413-2606012230--32352-1-18563-2606021120,,,,,
FR,CDG,CH,ZRH,2026-06-01T20:15:00,2026-06-02T09:40:00,805,1,"Air France, Scandinavian Airlines",1504312.52,856.67,"10413-2606012015--32677,-31901-1-18563-2606020940",,,,,
FR,CDG,CH,ZRH,2026-06-01T20:15:00,2026-06-02T09:40:00,805,1,"Aeromexico, Scandinavian Airlines",1504312.52,856.67,"10413-2606012015--32733,-31901-1-18563-2606020940",,,,,
FR,CDG,CH,ZRH,2026-06-01T00:50:00,2026-06-01T20:00:00,1150,1,EL AL Israel Airlines,1340986.96,763.66,10413-2606010050--32352-1-18563-2606012000,,,,,
FR,CDG,CH,ZRH,2026-06-01T22:40:00,2026-06-02T14:20:00,940,1,Qatar Airways,2033904.56,1158.26,618 ??,2,10413-2606012030--31901-1-18563-2606021240,,,
FR,CDG,CH,ZRH,2026-06-01T21:55:00,2026-06-02T13:20:00,925,1,Emirates,3491437.24,1988.29," Lufthansa""",435.06,436 ??2,"10413-2606010820--32332,-32090-1-13554-2606011410",,
FR,CDG,GB,LHR,2026-06-01T13:15:00,2026-06-01T20:20:00,485,1,Aer Lingus,661414.96,376.66,10413-2606011315--32753-1-13554-2606012020,,,,,
FR,CDG,GB,LHR,2026-06-01T09:55:00,2026-06-01T18:40:00,585,1,Austrian Airlines,551682.52,314.17,10413-2606010955--32544-1-13554-2606011840,,,,,
FR,CDG,GB,LHR,2026-06-01T20:15:00,2026-06-02T09:20:00,845,1,Scandinavian Airlines,382052.92,217.57,10413-2606012015--31901-1-13554-2606020920,,,,,
FR,CDG,GB,LHR,2026-06-01T07:15:00,2026-06-01T17:05:00,650,1,Finnair,506886.96,288.66,10413-2606010715--32317-1-13554-2606011705,,,,,
FR,CDG,GB,LHR,2026-06-01T15:00:00,2026-06-01T18:30:00,270,1,SWISS,1259894.88,717.48,10413-2606011500--31799-1-13554-2606011830,,,,,
FR,CDG,GB,LHR,2026-06-01T08:55:00,2026-06-02T07:40:00,1425,1,KLM,243065.52,138.42,10413-2606010855--32132-1-13554-2606020740,,,,,
FR,CDG,GB,LHR,2026-06-01T19:55:00,2026-06-02T07:40:00,765,1,Lufthansa,454768.88,258.98,10413-2606011955--32090-1-13554-2606020740,,,,,
FR,CDG,GB,LHR,2026-06-01T20:10:00,2026-06-02T08:55:00,825,1,Scandinavian Airlines,426444.6,242.85,10413-2606012010--31901-1-13554-2606020855,,,,,
FR,CDG,GB,LHR,2026-06-01T20:45:00,2026-06-02T08:05:00,740,1,Eurowings,476701.32,271.47,10413-2606012045--32332-1-13554-2606020805,,,,,
FR,CDG,GB,LHR,2026-06-01T09:00:00,2026-06-01T19:40:00,700,1,Lufthansa,505166.08,287.68,10413-2606010900--32090-1-13554-2606011940,,,,,
FR,CDG,GB,LHR,2026-06-01T10:45:00,2026-06-01T20:40:00,655,1,Finnair,542393.28,308.88,10413-2606011045--32317-1-13554-2606012040,,,,,
FR,CDG,GB,LHR,2026-06-01T13:35:00,2026-06-01T20:05:00,450,1,Iberia,835838.44,475.99,10413-2606011335--32222-1-13554-2606012005,,,,,
FR,CDG,GB,LHR,2026-06-01T21:20:00,2026-06-02T11:15:00,895,1,Aegean Airlines,425654.4,242.4,10413-2606012120--32756-1-13554-2606021115,,,,,
FR,CDG,GB,LHR,2026-06-01T21:00:00,2026-06-02T08:15:00,735,1,Lufthansa,520583.76,296.46,10413-2606012100--32090-1-13554-2606020815,,,,,
FR,CDG,GB,LHR,2026-06-01T07:15:00,2026-06-01T15:10:00,535,1,Finnair,715376.84,407.39,10413-2606010715--32317-1-13554-2606011510,,,,,
FR,CDG,GB,LHR,2026-06-01T14:25:00,2026-06-01T22:25:00,540,1,Turkish Airlines,726492.32,413.72,10413-2606011425--31734-1-13554-2606012225,,,,,
FR,CDG,GB,LHR,2026-06-01T10:10:00,2026-06-01T20:35:00,685,1,Iberia,573632.52,326.67,10413-2606011010--32222-1-13554-2606012035,,,,,
FR,CDG,GB,LHR,2026-06-01T11:05:00,2026-06-01T21:10:00,665,1,Aegean Airlines,599796.92,341.57,10413-2606011105--32756-1-13554-2606012110,,,,,
FR,CDG,GB,LHR,2026-06-01T20:30:00,2026-06-02T09:35:00,845,1,Scandinavian Airlines,478281.72,272.37,10413-2606012030--31901-1-13554-2606020935,,,,,
FR,CDG,GB,LHR,2026-06-01T07:20:00,2026-06-01T15:10:00,530,1,Turkish Airlines,780981,444.75,10413-2606010720--31734-1-13554-2606011510,,,,,
FR,CDG,GB,LHR,2026-06-01T09:50:00,2026-06-01T19:30:00,640,1,KM Malta Airlines,648473.24,369.29,10413-2606010950--30510-1-13554-2606011930,,,,,
FR,CDG,GB,LHR,2026-06-01T14:15:00,2026-06-01T21:35:00,500,1,Scandinavian Airlines,832905.92,474.32,10413-2606011415--31901-1-13554-2606012135,,,,,
FR,CDG,GB,LHR,2026-06-01T18:15:00,2026-06-02T09:40:00,985,1,ITA Airways,434381.72,247.37,10413-2606011815--30727-1-13554-2606020940,,,,,
FR,CDG,GB,LHR,2026-06-01T06:25:00,2026-06-01T19:40:00,855,1,Lufthansa,505166.08,287.68,10413-2606010625--32090-1-13554-2606011940,,,,,
FR,CDG,GB,LHR,2026-06-01T10:45:00,2026-06-01T17:10:00,445,1,LOT,971752.84,553.39,10413-2606011045--32093-1-13554-2606011710,,,,,
FR,CDG,GB,LHR,2026-06-01T20:15:00,2026-06-02T08:20:00,785,1,Austrian Airlines,569084.48,324.08,10413-2606012015--32544-1-13554-2606020820,,,,,
FR,CDG,GB,LHR,2026-06-01T20:35:00,2026-06-02T12:30:00,1015,1,Air Serbia,457086.8,260.3,10413-2606012035--32181-1-13554-2606021230,,,,,
FR,CDG,GB,LHR,2026-06-01T11:35:00,2026-06-01T21:05:00,630,1,Turkish Airlines,737098.56,419.76,10413-2606011135--31734-1-13554-2606012105,,,,,
FR,CDG,GB,LHR,2026-06-01T10:00:00,2026-06-01T13:40:00,280,1,SWISS,1673468,953,10413-2606011000--31799-1-13554-2606011340,,,,,
FR,CDG,GB,LHR,2026-06-01T21:55:00,2026-06-02T08:05:00,670,1,Aer Lingus,743174.32,423.22,10413-2606012155--32753-1-13554-2606020805,,,,,
